lid,name,date_time,parameter,result,result_units,depth,dep_units,lat,lon,NWSC_Max
PSS019,PSS019,2023-08-15 17:10:30,"Temperature, water",12.223,deg C,11.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-08-15 17:10:31,"Temperature, water",12.215,deg C,12.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-08-15 17:10:32,"Temperature, water",12.2069,deg C,12.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-08-15 17:10:33,"Temperature, water",12.1778,deg C,13.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-08-15 17:10:35,"Temperature, water",12.0785,deg C,13.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-08-15 17:10:36,"Temperature, water",12.0081,deg C,14.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-08-15 17:10:37,"Temperature, water",11.9756,deg C,14.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-08-15 17:10:38,"Temperature, water",11.9062,deg C,15.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-08-15 17:10:39,"Temperature, water",11.8608,deg C,15.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-08-15 17:10:40,"Temperature, water",11.8029,deg C,16.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-08-15 17:10:41,"Temperature, water",11.7666,deg C,16.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-08-15 17:10:42,"Temperature, water",11.7585,deg C,17.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-08-15 17:10:43,"Temperature, water",11.7573,deg C,17.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-08-15 17:10:44,"Temperature, water",11.7558,deg C,18.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-08-15 17:10:45,"Temperature, water",11.7552,deg C,18.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-08-15 17:10:46,"Temperature, water",11.752,deg C,19.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-08-15 17:10:48,"Temperature, water",11.7509,deg C,19.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-08-15 17:10:49,"Temperature, water",11.7432,deg C,20.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:09:29,"Temperature, water",14.0167,deg C,2.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:09:30,"Temperature, water",13.6357,deg C,2.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:09:31,"Temperature, water",13.3346,deg C,3.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:09:32,"Temperature, water",12.9796,deg C,3.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:09:33,"Temperature, water",12.8401,deg C,4.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:09:34,"Temperature, water",12.7867,deg C,4.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:09:35,"Temperature, water",12.7097,deg C,5.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:09:36,"Temperature, water",12.6459,deg C,5.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:09:37,"Temperature, water",12.6092,deg C,6.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:09:38,"Temperature, water",12.5906,deg C,6.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:09:39,"Temperature, water",12.5886,deg C,7.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:09:40,"Temperature, water",12.5806,deg C,7.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:09:41,"Temperature, water",12.5637,deg C,8.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:09:42,"Temperature, water",12.5267,deg C,8.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:09:44,"Temperature, water",12.4999,deg C,9.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:09:45,"Temperature, water",12.444,deg C,9.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:09:46,"Temperature, water",12.3872,deg C,10.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:09:47,"Temperature, water",12.2758,deg C,10.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:09:48,"Temperature, water",12.1317,deg C,11.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:09:49,"Temperature, water",12.113,deg C,11.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:09:50,"Temperature, water",12.1035,deg C,12.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:09:51,"Temperature, water",12.0494,deg C,12.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:09:52,"Temperature, water",12.0679,deg C,13.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:09:53,"Temperature, water",12.0654,deg C,13.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:09:54,"Temperature, water",12.0857,deg C,14.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:09:55,"Temperature, water",12.2226,deg C,14.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:09:56,"Temperature, water",12.2569,deg C,15.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:09:58,"Temperature, water",12.2337,deg C,15.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:09:59,"Temperature, water",12.1902,deg C,16.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:10:00,"Temperature, water",12.1789,deg C,16.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:10:01,"Temperature, water",12.1738,deg C,17.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:10:02,"Temperature, water",12.1609,deg C,17.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:10:03,"Temperature, water",12.1421,deg C,18.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:10:04,"Temperature, water",12.1107,deg C,18.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:10:05,"Temperature, water",12.078,deg C,19.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:10:06,"Temperature, water",12.0415,deg C,19.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-09-12 23:10:07,"Temperature, water",12.0174,deg C,20.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:12:31,"Temperature, water",11.5558,deg C,1.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:12:32,"Temperature, water",11.6177,deg C,2.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:12:33,"Temperature, water",11.6347,deg C,2.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:12:34,"Temperature, water",11.6333,deg C,3.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:12:35,"Temperature, water",11.6084,deg C,3.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:12:36,"Temperature, water",11.6391,deg C,4.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:12:37,"Temperature, water",11.6709,deg C,4.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:12:39,"Temperature, water",11.6716,deg C,5.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:12:40,"Temperature, water",11.6841,deg C,5.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:12:41,"Temperature, water",11.7179,deg C,6.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:12:42,"Temperature, water",11.7366,deg C,6.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:12:43,"Temperature, water",11.7603,deg C,7.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:12:44,"Temperature, water",11.7715,deg C,7.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:12:46,"Temperature, water",11.7846,deg C,8.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:12:47,"Temperature, water",11.7947,deg C,8.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:12:48,"Temperature, water",11.8175,deg C,9.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:12:49,"Temperature, water",11.8969,deg C,9.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:12:50,"Temperature, water",11.9051,deg C,10.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:12:51,"Temperature, water",11.9053,deg C,10.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:12:53,"Temperature, water",11.9401,deg C,11.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:12:54,"Temperature, water",11.9875,deg C,11.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:12:55,"Temperature, water",12.0167,deg C,12.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:12:56,"Temperature, water",12.0492,deg C,12.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:12:57,"Temperature, water",12.0721,deg C,13.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:12:58,"Temperature, water",12.0942,deg C,13.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:13:00,"Temperature, water",12.1082,deg C,14.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:13:01,"Temperature, water",12.1231,deg C,14.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:13:02,"Temperature, water",12.1493,deg C,15.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:13:03,"Temperature, water",12.1528,deg C,15.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:13:04,"Temperature, water",12.1545,deg C,16.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:13:05,"Temperature, water",12.1592,deg C,16.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:13:07,"Temperature, water",12.1635,deg C,17.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:13:08,"Temperature, water",12.176,deg C,17.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:13:09,"Temperature, water",12.1849,deg C,18.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:13:10,"Temperature, water",12.1952,deg C,18.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:13:11,"Temperature, water",12.2064,deg C,19.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:13:12,"Temperature, water",12.21,deg C,19.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2023-11-08 18:13:14,"Temperature, water",12.2168,deg C,20.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:00:48,"Temperature, water",9.2678,deg C,1.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:00:49,"Temperature, water",9.2683,deg C,1.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:00:50,"Temperature, water",9.2681,deg C,2.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:00:51,"Temperature, water",9.2865,deg C,2.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:00:52,"Temperature, water",9.382,deg C,3.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:00:53,"Temperature, water",9.4406,deg C,3.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:00:54,"Temperature, water",9.5243,deg C,4.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:00:55,"Temperature, water",9.5786,deg C,4.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:00:56,"Temperature, water",9.6397,deg C,5.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:00:57,"Temperature, water",9.6725,deg C,5.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:00:58,"Temperature, water",9.7189,deg C,6.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:00:59,"Temperature, water",9.7271,deg C,6.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:01:00,"Temperature, water",9.7314,deg C,7.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:01:01,"Temperature, water",9.7344,deg C,7.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:01:02,"Temperature, water",9.7387,deg C,8.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:01:03,"Temperature, water",9.7436,deg C,8.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:01:04,"Temperature, water",9.7823,deg C,9.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:01:05,"Temperature, water",9.7977,deg C,9.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:01:06,"Temperature, water",9.7952,deg C,10.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:01:07,"Temperature, water",9.7939,deg C,10.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:01:08,"Temperature, water",9.7983,deg C,11.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:01:09,"Temperature, water",9.8138,deg C,11.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:01:10,"Temperature, water",9.8169,deg C,12.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:01:11,"Temperature, water",9.8124,deg C,12.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:01:12,"Temperature, water",9.8108,deg C,13.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:01:13,"Temperature, water",9.7957,deg C,13.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:01:14,"Temperature, water",9.7961,deg C,14.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:01:15,"Temperature, water",9.7932,deg C,14.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:01:16,"Temperature, water",9.7887,deg C,15.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:01:17,"Temperature, water",9.7759,deg C,15.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:01:18,"Temperature, water",9.7745,deg C,16.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:01:19,"Temperature, water",9.7748,deg C,16.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:01:20,"Temperature, water",9.7743,deg C,17.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:01:21,"Temperature, water",9.7754,deg C,17.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:01:22,"Temperature, water",9.7759,deg C,18.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:01:23,"Temperature, water",9.7756,deg C,18.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:01:24,"Temperature, water",9.7761,deg C,19.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:01:25,"Temperature, water",9.7762,deg C,19.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-01-23 23:01:26,"Temperature, water",9.7761,deg C,20.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:33:42,"Temperature, water",8.9635,deg C,1.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:33:43,"Temperature, water",9.001,deg C,1.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:33:44,"Temperature, water",9.0319,deg C,2.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:33:45,"Temperature, water",9.0644,deg C,2.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:33:46,"Temperature, water",9.0828,deg C,3.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:33:47,"Temperature, water",9.0878,deg C,3.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:33:48,"Temperature, water",9.086,deg C,4.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:33:49,"Temperature, water",9.0767,deg C,4.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:33:50,"Temperature, water",9.0653,deg C,5.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:33:51,"Temperature, water",9.0633,deg C,5.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:33:52,"Temperature, water",9.0659,deg C,6.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:33:53,"Temperature, water",9.0625,deg C,6.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:33:54,"Temperature, water",9.0589,deg C,7.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:33:55,"Temperature, water",9.0468,deg C,7.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:33:56,"Temperature, water",9.0571,deg C,8.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:33:57,"Temperature, water",9.0794,deg C,8.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:33:58,"Temperature, water",9.1215,deg C,9.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:33:59,"Temperature, water",9.1497,deg C,9.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:34:00,"Temperature, water",9.154,deg C,10.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:34:01,"Temperature, water",9.159,deg C,10.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:34:02,"Temperature, water",9.1597,deg C,11.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:34:03,"Temperature, water",9.1607,deg C,11.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:34:04,"Temperature, water",9.1604,deg C,12.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:34:05,"Temperature, water",9.1607,deg C,12.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:34:06,"Temperature, water",9.1607,deg C,13.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:34:07,"Temperature, water",9.1608,deg C,13.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:34:09,"Temperature, water",9.1609,deg C,14.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:34:10,"Temperature, water",9.1609,deg C,14.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:34:11,"Temperature, water",9.162,deg C,15.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:34:12,"Temperature, water",9.1627,deg C,15.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:34:13,"Temperature, water",9.1635,deg C,16.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:34:14,"Temperature, water",9.1618,deg C,16.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:34:15,"Temperature, water",9.1608,deg C,17.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:34:16,"Temperature, water",9.1603,deg C,17.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:34:17,"Temperature, water",9.1598,deg C,18.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:34:18,"Temperature, water",9.16,deg C,18.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:34:19,"Temperature, water",9.1635,deg C,19.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:34:20,"Temperature, water",9.1691,deg C,19.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-02-13 22:34:21,"Temperature, water",9.1764,deg C,20.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:52:38,"Temperature, water",9.964,deg C,1.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:52:39,"Temperature, water",9.8652,deg C,1.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:52:40,"Temperature, water",9.8473,deg C,2.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:52:41,"Temperature, water",9.8306,deg C,2.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:52:42,"Temperature, water",9.7918,deg C,3.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:52:43,"Temperature, water",9.7856,deg C,3.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:52:44,"Temperature, water",9.7513,deg C,4.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:52:45,"Temperature, water",9.7285,deg C,4.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:52:46,"Temperature, water",9.7195,deg C,5.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:52:47,"Temperature, water",9.7087,deg C,5.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:52:48,"Temperature, water",9.7077,deg C,6.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:52:49,"Temperature, water",9.7063,deg C,6.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:52:50,"Temperature, water",9.7041,deg C,7.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:52:51,"Temperature, water",9.7025,deg C,7.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:52:52,"Temperature, water",9.6974,deg C,8.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:52:53,"Temperature, water",9.6785,deg C,8.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:52:54,"Temperature, water",9.5928,deg C,9.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:52:55,"Temperature, water",9.521,deg C,9.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:52:56,"Temperature, water",9.5152,deg C,10.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:52:57,"Temperature, water",9.514,deg C,10.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:52:58,"Temperature, water",9.513,deg C,11.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:52:59,"Temperature, water",9.5076,deg C,11.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:53:00,"Temperature, water",9.5033,deg C,12.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:53:01,"Temperature, water",9.4865,deg C,12.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:53:02,"Temperature, water",9.4593,deg C,13.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:53:03,"Temperature, water",9.4447,deg C,13.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:53:04,"Temperature, water",9.4401,deg C,14.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:53:05,"Temperature, water",9.4369,deg C,14.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:53:06,"Temperature, water",9.4361,deg C,15.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:53:07,"Temperature, water",9.4347,deg C,15.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:53:08,"Temperature, water",9.432,deg C,16.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:53:09,"Temperature, water",9.4293,deg C,16.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:53:10,"Temperature, water",9.4298,deg C,17.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:53:11,"Temperature, water",9.4292,deg C,17.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:53:12,"Temperature, water",9.4294,deg C,18.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:53:13,"Temperature, water",9.4232,deg C,18.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:53:14,"Temperature, water",9.4114,deg C,19.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:53:15,"Temperature, water",9.4063,deg C,19.5,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-04-09 21:53:16,"Temperature, water",9.3987,deg C,20.0,m,48.0116756421225,-122.300014987025,0.0
PSS019,PSS019,2024-05-07 18:52:27,"Temperature, water",10.8055,deg C,1.5,m,48.0116756421225,-122.300014987025,0.0
